Last position of orbit,   A
-0.0835893   0.          3.57566573  1.         0.206557
  3.77007722e-03   0.00000000e+00   3.86538568e+00   1.00000000e+00 0.206558
 0.08359117  0.          2.70749557  1.         0.206559
-0.00377141  0.          2.41778621  1.         0.20656
-0.08359285  0.          3.57571011  1.         0.206561
  3.77269168e-03   0.00000000e+00   3.86541050e+00   1.00000000e+00 0.206562
 0.0835948   0.          2.70744629  1.         0.206563
-0.00377413  0.          2.41775851  1.         0.206564
-0.08359663  0.          3.57576291  1.         0.206565
  3.77551238e-03   0.00000000e+00   3.86543946e+00   1.00000000e+00 0.206566
 0.08359852  0.          2.70739704  1.         0.206567
-0.00377696  0.          2.4177316   1.         0.206568
-0.08360028  0.          3.57581101  1.         0.206569
  3.77836058e-03   0.00000000e+00   3.86546797e+00   1.00000000e+00 0.20657
 0.08360208  0.          2.70735056  1.         0.206571
-0.00377968  0.          2.41770436  1.         0.206572
-0.083604    0.          3.57586183  1.         0.206573
  3.78101189e-03   0.00000000e+00   3.86549448e+00   1.00000000e+00 0.206574
 0.08360579  0.          2.70729995  1.         0.206575
-0.00378242  0.          2.41767626  1.         0.206576
-0.08360768  0.          3.57591227  1.         0.206577
  3.78386971e-03   0.00000000e+00   3.86552300e+00   1.00000000e+00 0.206578
 0.08360948  0.          2.70724982  1.         0.206579
-0.00378522  0.          2.41765018  1.         0.20658
-0.08361137  0.          3.57596167  1.         0.206581
  3.78660175e-03   0.00000000e+00   3.86555030e+00   1.00000000e+00 0.206582
 0.08361323  0.          2.70719852  1.         0.206583
-0.00378794  0.          2.41762215  1.         0.206584
-0.08361501  0.          3.57600893  1.         0.206585
  3.78929532e-03   0.00000000e+00   3.86557625e+00   1.00000000e+00 0.206586
 0.08361682  0.          2.70715138  1.         0.206587
-0.00379062  0.          2.41759454  1.         0.206588
-0.08361866  0.          3.57605789  1.         0.206589
  3.79203941e-03   0.00000000e+00   3.86560394e+00   1.00000000e+00 0.20659
 0.08362048  0.          2.7071034   1.         0.206591
-0.00379345  0.          2.41756692  1.         0.206592
-0.08362235  0.          3.57610813  1.         0.206593
  3.79477866e-03   0.00000000e+00   3.86563126e+00   1.00000000e+00 0.206594
 0.08362411  0.          2.70705383  1.         0.206595
-0.0037962   0.          2.41753983  1.         0.206596
-0.08362597  0.          3.57615697  1.         0.206597
  3.79756393e-03   0.00000000e+00   3.86565891e+00   1.00000000e+00 0.206598
 0.08362789  0.          2.70700258  1.         0.206599
-0.00379896  0.          2.41751333  1.         0.2066
-0.08362969  0.          3.57620635  1.         0.206601
  3.80030856e-03   0.00000000e+00   3.86568649e+00   1.00000000e+00 0.206602
 0.08363151  0.          2.70695452  1.         0.206603
-0.00380167  0.          2.41748511  1.         0.206604
-0.0836333   0.          3.57625419  1.         0.206605
  3.80296813e-03   0.00000000e+00   3.86571292e+00   1.00000000e+00 0.206606
 0.08363516  0.          2.7069054   1.         0.206607
-0.00380453  0.          2.41745788  1.         0.206608
-0.08363703  0.          3.5763049   1.         0.206609
  3.80591351e-03   0.00000000e+00   3.86574055e+00   1.00000000e+00 0.20661
 0.08363879  0.          2.70685783  1.         0.206611
-0.00380716  0.          2.41743125  1.         0.206612
-0.08364073  0.          3.57635546  1.         0.206613
  3.80855601e-03   0.00000000e+00   3.86576827e+00   1.00000000e+00 0.206614
 0.08364252  0.          2.70680686  1.         0.206615
-0.00380997  0.          2.4174031   1.         0.206616
-0.0836443   0.          3.57640263  1.         0.206617
  3.81130767e-03   0.00000000e+00   3.86579636e+00   1.00000000e+00 0.206618
 0.08364612  0.          2.7067588   1.         0.206619
-0.00381257  0.          2.41737578  1.         0.20662
-0.08364801  0.          3.57645145  1.         0.206621
  3.81397963e-03   0.00000000e+00   3.86582374e+00   1.00000000e+00 0.206622
 0.08364981  0.          2.70670857  1.         0.206623
-0.00381537  0.          2.4173488   1.         0.206624
-0.08365164  0.          3.57650136  1.         0.206625
  3.81676434e-03   0.00000000e+00   3.86585109e+00   1.00000000e+00 0.206626
 0.08365348  0.          2.70665963  1.         0.206627
-0.00381811  0.          2.4173218   1.         0.206628
-0.08365526  0.          3.57654864  1.         0.206629
  3.81952500e-03   0.00000000e+00   3.86587758e+00   1.00000000e+00 0.20663
 0.08365716  0.          2.70660959  1.         0.206631
-0.0038209   0.          2.41729333  1.         0.206632
-0.08365892  0.          3.57659944  1.         0.206633
  3.82217243e-03   0.00000000e+00   3.86590420e+00   1.00000000e+00 0.206634
 0.08366073  0.          2.70656366  1.         0.206635
-0.00382364  0.          2.41726609  1.         0.206636
-0.08366259  0.          3.57664696  1.         0.206637
  3.82499832e-03   0.00000000e+00   3.86593292e+00   1.00000000e+00 0.206638
 0.08366443  0.          2.70651238  1.         0.206639
-0.00382637  0.          2.41723924  1.         0.20664
-0.08366619  0.          3.5766958   1.         0.206641
  3.82768140e-03   0.00000000e+00   3.86596048e+00   1.00000000e+00 0.206642
 0.08366803  0.          2.70646585  1.         0.206643
-0.0038291   0.          2.41721139  1.         0.206644
-0.08366985  0.          3.57674541  1.         0.206645
  3.83043229e-03   0.00000000e+00   3.86598647e+00   1.00000000e+00 0.206646
 0.08367178  0.          2.70641492  1.         0.206647
-0.0038318   0.          2.41718444  1.         0.206648
-0.08367343  0.          3.57679054  1.         0.206649
  3.83321724e-03   0.00000000e+00   3.86601426e+00   1.00000000e+00 0.20665
 0.08367545  0.          2.70636377  1.         0.206651
-0.00383453  0.          2.4171577   1.         0.206652
-0.08367724  0.          3.57684356  1.         0.206653
  3.83589766e-03   0.00000000e+00   3.86604274e+00   1.00000000e+00 0.206654
 0.08367902  0.          2.70631759  1.         0.206655
-0.00383726  0.          2.41713056  1.         0.206656
-0.08368082  0.          3.57689263  1.         0.206657
  3.83858474e-03   0.00000000e+00   3.86606816e+00   1.00000000e+00 0.206658
 0.08368273  0.          2.70626688  1.         0.206659
-0.00384002  0.          2.41710258  1.         0.20666
-0.08368457  0.          3.5769431   1.         0.206661
  3.84136160e-03   0.00000000e+00   3.86609574e+00   1.00000000e+00 0.206662
 0.0836863   0.          2.70621976  1.         0.206663
-0.00384277  0.          2.41707422  1.         0.206664
-0.08368814  0.          3.57698972  1.         0.206665
  3.84404696e-03   0.00000000e+00   3.86612168e+00   1.00000000e+00 0.206666
 0.08368998  0.          2.70616914  1.         0.206667
-0.00384551  0.          2.41704725  1.         0.206668
-0.0836918   0.          3.57704066  1.         0.206669
  3.84683347e-03   0.00000000e+00   3.86615018e+00   1.00000000e+00 0.20667
 0.08369367  0.          2.70612008  1.         0.206671
-0.00384816  0.          2.417021    1.         0.206672
-0.08369545  0.          3.57708748  1.         0.206673
  3.84950775e-03   0.00000000e+00   3.86617914e+00   1.00000000e+00 0.206674
 0.08369724  0.          2.7060726   1.         0.206675
-0.00385087  0.          2.41699442  1.         0.206676
-0.08369915  0.          3.57713836  1.         0.206677
  3.85224135e-03   0.00000000e+00   3.86620465e+00   1.00000000e+00 0.206678
 0.08370092  0.          2.70602417  1.         0.206679
-0.00385366  0.          2.41696622  1.         0.20668
-0.08370277  0.          3.5771868   1.         0.206681
  3.85500068e-03   0.00000000e+00   3.86623277e+00   1.00000000e+00 0.206682
 0.08370456  0.          2.70597413  1.         0.206683
-0.00385631  0.          2.41693962  1.         0.206684
-0.08370636  0.          3.57723539  1.         0.206685
  3.85767949e-03   0.00000000e+00   3.86625918e+00   1.00000000e+00 0.206686
 0.08370821  0.          2.70592581  1.         0.206687
-0.00385915  0.          2.41691155  1.         0.206688
-0.08370998  0.          3.57728296  1.         0.206689
  3.86048092e-03   0.00000000e+00   3.86628655e+00   1.00000000e+00 0.20669
 0.08371191  0.          2.70587485  1.         0.206691
-0.00386178  0.          2.41688401  1.         0.206692
-0.08371367  0.          3.57733239  1.         0.206693
  3.86315414e-03   0.00000000e+00   3.86631440e+00   1.00000000e+00 0.206694
 0.08371548  0.          2.70582809  1.         0.206695
-0.00386446  0.          2.41685767  1.         0.206696
-0.08371728  0.          3.57738111  1.         0.206697
  3.86584989e-03   0.00000000e+00   3.86634262e+00   1.00000000e+00 0.206698
 0.08371917  0.          2.70577847  1.         0.206699
-0.00386718  0.          2.41683128  1.         0.2067
-0.08372094  0.          3.57742931  1.         0.206701
 0.00386849  0.          3.86636859  1.         0.206702
 0.08372281  0.          2.70572997  1.         0.206703
-0.00386981  0.          2.41680496  1.         0.206704
-0.0837246   0.          3.57748184  1.         0.206705
 0.00387121  0.          3.86639537  1.         0.206706
 0.08372635  0.          2.70568353  1.         0.206707
-0.00387266  0.          2.41677474  1.         0.206708
-0.08372818  0.          3.57752746  1.         0.206709
 0.00387398  0.          3.8664231   1.         0.20671
 0.08373008  0.          2.70563238  1.         0.206711
-0.00387535  0.          2.41674784  1.         0.206712
-0.08373181  0.          3.57757543  1.         0.206713
 0.00387673  0.          3.86645039  1.         0.206714
 0.08373377  0.          2.70558257  1.         0.206715
-0.00387803  0.          2.41672116  1.         0.206716
-0.0837355   0.          3.57762494  1.         0.206717
 0.00387938  0.          3.86647708  1.         0.206718
 0.08373731  0.          2.7055369   1.         0.206719
-0.0038808   0.          2.41669412  1.         0.20672
-0.0837392  0.         3.577675   1.        0.206721
 0.00388205  0.          3.86650433  1.         0.206722
 0.08374087  0.          2.70548881  1.         0.206723
-0.00388348  0.          2.41666696  1.         0.206724
-0.08374275  0.          3.57772167  1.         0.206725
 0.00388476  0.          3.86653181  1.         0.206726
 0.08374457  0.          2.70543723  1.         0.206727
-0.0038862   0.          2.41663964  1.         0.206728
-0.08374632  0.          3.57776861  1.         0.206729
 0.00388745  0.          3.86655951  1.         0.20673
 0.0837482   0.          2.70539055  1.         0.206731
-0.00388883  0.          2.41661255  1.         0.206732
-0.08375005  0.          3.57781967  1.         0.206733
 0.00389024  0.          3.86658636  1.         0.206734
 0.08375189  0.          2.70533995  1.         0.206735
-0.0038916   0.          2.41658534  1.         0.206736
-0.08375368  0.          3.57786817  1.         0.206737
 0.00389295  0.          3.86661388  1.         0.206738
 0.08375542  0.          2.70529349  1.         0.206739
-0.00389427  0.          2.41655825  1.         0.20674
-0.08375727  0.          3.57791872  1.         0.206741
 0.00389574  0.          3.86664073  1.         0.206742
 0.08375908  0.          2.70524481  1.         0.206743
-0.003897    0.          2.41653103  1.         0.206744
-0.08376091  0.          3.57796629  1.         0.206745
 0.00389833  0.          3.86666859  1.         0.206746
 0.08376273  0.          2.70519611  1.         0.206747
-0.00389972  0.          2.41650355  1.         0.206748
-0.08376451  0.          3.57801386  1.         0.206749
 0.00390107  0.          3.86669539  1.         0.20675
 0.08376639  0.          2.70514527  1.         0.206751
-0.00390237  0.          2.41647646  1.         0.206752
-0.08376818  0.          3.57806395  1.         0.206753
 0.00390362  0.          3.86672249  1.         0.206754
 0.08377001  0.          2.70509813  1.         0.206755
-0.00390505  0.          2.41645048  1.         0.206756
-0.08377178  0.          3.57811193  1.         0.206757
 0.00390632  0.          3.86674969  1.         0.206758
 0.08377351  0.          2.7050517   1.         0.206759
-0.00390773  0.          2.41642325  1.         0.20676
-0.0837754   0.          3.57815862  1.         0.206761
 0.00390911  0.          3.86677691  1.         0.206762
 0.08377722  0.          2.70500207  1.         0.206763
-0.00391044  0.          2.41639465  1.         0.206764
-0.08377903  0.          3.57820898  1.         0.206765
 0.00391185  0.          3.8668041   1.         0.206766
 0.08378087  0.          2.70495264  1.         0.206767
-0.00391311  0.          2.4163689   1.         0.206768
-0.08378265  0.          3.57825747  1.         0.206769
 0.0039144   0.          3.86683121  1.         0.20677
 0.08378448  0.          2.70490344  1.         0.206771
-0.00391583  0.          2.41634113  1.         0.206772
-0.0837863   0.          3.57830544  1.         0.206773
 0.00391729  0.          3.86685801  1.         0.206774
 0.08378808  0.          2.70485507  1.         0.206775
-0.00391852  0.          2.41631426  1.         0.206776
-0.08378984  0.          3.57835414  1.         0.206777
 0.0039199  0.         3.8668851  1.        0.206778
 0.08379175  0.          2.70480634  1.         0.206779
-0.00392114  0.          2.41628737  1.         0.20678
-0.08379345  0.          3.57840012  1.         0.206781
 0.0039225   0.          3.86691255  1.         0.206782
 0.08379528  0.          2.70476019  1.         0.206783
-0.00392392  0.          2.41625902  1.         0.206784
-0.08379708  0.          3.57844947  1.         0.206785
 0.00392521  0.          3.86693945  1.         0.206786
 0.08379891  0.          2.70471073  1.         0.206787
-0.00392665  0.          2.41623192  1.         0.206788
-0.08380074  0.          3.57849975  1.         0.206789
 0.00392792  0.          3.86696703  1.         0.20679
 0.08380262  0.          2.70466057  1.         0.206791
-0.00392925  0.          2.41620428  1.         0.206792
-0.08380433  0.          3.57854622  1.         0.206793
 0.00393067  0.          3.86699382  1.         0.206794
 0.08380616  0.          2.70461349  1.         0.206795
-0.00393203  0.          2.41617803  1.         0.206796
-0.08380788  0.          3.57859291  1.         0.206797
 0.0039333   0.          3.86702105  1.         0.206798
 0.0838098   0.          2.70456451  1.         0.206799
-0.00393471  0.          2.41615079  1.         0.2068
-0.08381154  0.          3.57864447  1.         0.206801
 0.00393604  0.          3.86704851  1.         0.206802
 0.08381341  0.          2.70451625  1.         0.206803
-0.00393736  0.          2.41612264  1.         0.206804
-0.08381521  0.          3.57869236  1.         0.206805
 0.00393869  0.          3.86707559  1.         0.206806
 0.08381697  0.          2.70446844  1.         0.206807
-0.00394005  0.          2.41609622  1.         0.206808
-0.08381878  0.          3.57874063  1.         0.206809
 0.0039413   0.          3.86710241  1.         0.20681
 0.08382069  0.          2.70441839  1.         0.206811
-0.00394264  0.          2.41607052  1.         0.206812
-0.08382244  0.          3.57879016  1.         0.206813
 0.00394397  0.          3.86712919  1.         0.206814
 0.08382418  0.          2.70437318  1.         0.206815
-0.00394536  0.          2.4160424   1.         0.206816
-0.08382604  0.          3.57883779  1.         0.206817
 0.00394671  0.          3.867157    1.         0.206818
 0.08382784  0.          2.70432332  1.         0.206819
-0.00394802  0.          2.41601651  1.         0.20682
-0.08382963  0.          3.5788868   1.         0.206821
 0.00394928  0.          3.8671837   1.         0.206822
 0.08383146  0.          2.70427467  1.         0.206823
-0.00395064  0.          2.41598912  1.         0.206824
-0.08383321  0.          3.57893456  1.         0.206825
 0.00395209  0.          3.86721114  1.         0.206826
 0.08383503  0.          2.7042278   1.         0.206827
-0.00395334  0.          2.41596068  1.         0.206828
-0.08383684  0.          3.57898236  1.         0.206829
 0.00395469  0.          3.86723881  1.         0.20683
 0.08383871  0.          2.7041769   1.         0.206831
-0.00395607  0.          2.41593426  1.         0.206832
-0.08384051  0.          3.57903267  1.         0.206833
 0.00395735  0.          3.8672651   1.         0.206834
 0.08384216  0.          2.70413342  1.         0.206835
-0.00395871  0.          2.41590791  1.         0.206836
-0.08384411  0.          3.57908057  1.         0.206837
 0.00396006  0.          3.86729348  1.         0.206838
 0.08384576  0.          2.70408518  1.         0.206839
-0.00396138  0.          2.4158808   1.         0.20684
-0.08384771  0.          3.57912877  1.         0.206841
 0.00396273  0.          3.86732057  1.         0.206842
 0.08384936  0.          2.70403697  1.         0.206843
-0.00396405  0.          2.41585371  1.         0.206844
-0.0838513   0.          3.57917574  1.         0.206845
 0.0039654   0.          3.86734766  1.         0.206846
 0.08385296  0.          2.70398878  1.         0.206847
-0.00396672  0.          2.41582662  1.         0.206848
-0.08385491  0.          3.57922515  1.         0.206849
 0.00396806  0.          3.86737475  1.         0.20685
 0.08385656  0.          2.7039406   1.         0.206851
-0.00396939  0.          2.41579875  1.         0.206852
-0.08385851  0.          3.57927331  1.         0.206853
 0.00397073  0.          3.86740183  1.         0.206854
 0.08386016  0.          2.70389244  1.         0.206855
-0.003972    0.          2.41577162  1.         0.206856
-0.08386211  0.          3.57932146  1.         0.206857
 0.0039734   0.          3.86742819  1.         0.206858
 0.08386376  0.          2.7038443   1.         0.206859
-0.00397471  0.          2.41574538  1.         0.20686
-0.08386571  0.          3.5793696   1.         0.206861
 0.00397606  0.          3.86745598  1.         0.206862
 0.08386741  0.          2.70379453  1.         0.206863
-0.00397738  0.          2.41571742  1.         0.206864
-0.0838693   0.          3.57941772  1.         0.206865
 0.00397872  0.          3.86748305  1.         0.206866
 0.08387095  0.          2.70374806  1.         0.206867
-0.00398004  0.          2.41569124  1.         0.206868
-0.0838729   0.          3.57946582  1.         0.206869
 0.00398138  0.          3.86751012  1.         0.20687
 0.08387455  0.          2.70369997  1.         0.206871
-0.0039827   0.          2.41566418  1.         0.206872
-0.08387649  0.          3.57951391  1.         0.206873
 0.00398404  0.          3.86753718  1.         0.206874
 0.08387814  0.          2.70365189  1.         0.206875
-0.00398536  0.          2.41563712  1.         0.206876
-0.08388008  0.          3.57956198  1.         0.206877
 0.0039867   0.          3.86756424  1.         0.206878
 0.08388173  0.          2.70360382  1.         0.206879
-0.00398807  0.          2.41560893  1.         0.20688
-0.08388368  0.          3.57961004  1.         0.206881
 0.00398936  0.          3.86759129  1.         0.206882
 0.08388537  0.          2.70355411  1.         0.206883
-0.00399067  0.          2.41558301  1.         0.206884
-0.08388727  0.          3.57965809  1.         0.206885
 0.00399201  0.          3.86761834  1.         0.206886
 0.08388902  0.          2.70350473  1.         0.206887
-0.00399338  0.          2.41555418  1.         0.206888
-0.08389079  0.          3.57970504  1.         0.206889
 0.00399468  0.          3.86764554  1.         0.20689
 0.08389256  0.          2.7034574   1.         0.206891
-0.00399601  0.          2.41552684  1.         0.206892
-0.08389434  0.          3.57975433  1.         0.206893
 0.00399725  0.          3.86767093  1.         0.206894
 0.08389611  0.          2.7034107   1.         0.206895
-0.00399857  0.          2.41550281  1.         0.206896
-0.08389811  0.          3.57980331  1.         0.206897
 0.00399999  0.          3.86769837  1.         0.206898
 0.0838997   0.          2.70336238  1.         0.206899
-0.00400129  0.          2.41547372  1.         0.2069
-0.08390159  0.          3.57984854  1.         0.206901
 0.00400285  0.          3.86772546  1.         0.206902
 0.08390333  0.          2.70331385  1.         0.206903
-0.00400393  0.          2.41544674  1.         0.206904
-0.08390514  0.          3.57989675  1.         0.206905
 0.0040053   0.          3.86775227  1.         0.206906
 0.08390691  0.          2.70326597  1.         0.206907
-0.00400654  0.          2.41541997  1.         0.206908
-0.08390868  0.          3.57994349  1.         0.206909
 0.00400791  0.          3.86778078  1.         0.20691
 0.08391047  0.          2.70321719  1.         0.206911
-0.0040092   0.          2.41539341  1.         0.206912
-0.08391233  0.          3.57999239  1.         0.206913
 0.00401058  0.          3.86780691  1.         0.206914
 0.08391404  0.          2.70316963  1.         0.206915
-0.00401188  0.          2.41536468  1.         0.206916
-0.08391579  0.          3.58003786  1.         0.206917
 0.00401334  0.          3.86783257  1.         0.206918
 0.0839177  0.         2.7031214  1.        0.206919
-0.00401459  0.          2.41533749  1.         0.20692
-0.0839195   0.          3.58008818  1.         0.206921
 0.00401589  0.          3.86786037  1.         0.206922
 0.08392127  0.          2.70307303  1.         0.206923
-0.00401727  0.          2.41531105  1.         0.206924
-0.08392314  0.          3.58013683  1.         0.206925
 0.00401851  0.          3.86788717  1.         0.206926
 0.08392484  0.          2.70302467  1.         0.206927
-0.00401987  0.          2.41528379  1.         0.206928
-0.08392667  0.          3.58018513  1.         0.206929
 0.00402112  0.          3.86791598  1.         0.20693
 0.08392836  0.          2.70297887  1.         0.206931
-0.00402247  0.          2.41525783  1.         0.206932
-0.08393026  0.          3.58023265  1.         0.206933
 0.00402382  0.          3.86794192  1.         0.206934
 0.08393191  0.          2.70293103  1.         0.206935
-0.00402512  0.          2.41523027  1.         0.206936
-0.08393379  0.          3.5802781   1.         0.206937
 0.00402646  0.          3.86796939  1.         0.206938
 0.08393557  0.          2.70288294  1.         0.206939
-0.00402781  0.          2.41520217  1.         0.20694
-0.08393742  0.          3.58032891  1.         0.206941
 0.00402912  0.          3.86799551  1.         0.206942
 0.08393913  0.          2.70283535  1.         0.206943
-0.00403034  0.          2.41517656  1.         0.206944
-0.08394096  0.          3.58037584  1.         0.206945
 0.00403168  0.          3.86802148  1.         0.206946
 0.08394281  0.          2.70278432  1.         0.206947
-0.00403305  0.          2.41514918  1.         0.206948
-0.08394446  0.          3.58042257  1.         0.206949
 0.00403444  0.          3.86805023  1.         0.20695
 0.08394638  0.          2.7027371   1.         0.206951
-0.00403566  0.          2.41512203  1.         0.206952
-0.08394808  0.          3.58047024  1.         0.206953
 0.00403704  0.          3.86807612  1.         0.206954
 0.08394987  0.          2.7026915   1.         0.206955
-0.00403829  0.          2.4150952   1.         0.206956
-0.08395158  0.          3.58051561  1.         0.206957
 0.00403962  0.          3.8681032   1.         0.206958
 0.08395343  0.          2.70264402  1.         0.206959
-0.00404101  0.          2.41506825  1.         0.20696
-0.08395536  0.          3.58056818  1.         0.206961
 0.00404227  0.          3.8681309   1.         0.206962
 0.08395701  0.          2.70259589  1.         0.206963
-0.00404356  0.          2.41504067  1.         0.206964
-0.08395876  0.          3.58061189  1.         0.206965
 0.00404486  0.          3.8681573   1.         0.206966
 0.08396061  0.          2.70254788  1.         0.206967
-0.00404622  0.          2.4150137   1.         0.206968
-0.08396238  0.          3.58066219  1.         0.206969
 0.00404749  0.          3.86818405  1.         0.20697
 0.08396418  0.          2.70249934  1.         0.206971
-0.00404885  0.          2.41498762  1.         0.206972
-0.08396595  0.          3.58070955  1.         0.206973
 0.00405018  0.          3.86821156  1.         0.206974
 0.08396774  0.          2.70245283  1.         0.206975
-0.00405147  0.          2.41496171  1.         0.206976
-0.0839695   0.          3.58075678  1.         0.206977
 0.00405277  0.          3.86823724  1.         0.206978
 0.08397126  0.          2.70240426  1.         0.206979
-0.0040541   0.          2.41493414  1.         0.20698
-0.08397309  0.          3.58080551  1.         0.206981
 0.00405538  0.          3.86826558  1.         0.206982
 0.0839749   0.          2.70235595  1.         0.206983
-0.00405676  0.          2.41490676  1.         0.206984
-0.08397673  0.          3.58085457  1.         0.206985
 0.00405803  0.          3.86829284  1.         0.206986
 0.08397845  0.          2.70230875  1.         0.206987
-0.00405938  0.          2.41488018  1.         0.206988
-0.08398023  0.          3.58090054  1.         0.206989
 0.00406058  0.          3.86831748  1.         0.20699
 0.08398194  0.          2.70226278  1.         0.206991
-0.00406197  0.          2.41485292  1.         0.206992
-0.0839838   0.          3.58094809  1.         0.206993
 0.00406325  0.          3.868346    1.         0.206994
 0.08398553  0.          2.70221466  1.         0.206995
-0.00406465  0.          2.4148249   1.         0.206996
-0.08398735  0.          3.58099508  1.         0.206997
 0.00406587  0.          3.86837269  1.         0.206998
 0.08398906  0.          2.70216816  1.         0.206999
-0.00406732  0.          2.41479939  1.         0.207
-0.08399094  0.          3.58104322  1.         0.207001
 0.00406851  0.          3.86839973  1.         0.207002
 0.08399269  0.          2.70211857  1.         0.207003
-0.0040698   0.          2.41477346  1.         0.207004
-0.08399441  0.          3.58108966  1.         0.207005
 0.00407112  0.          3.86842681  1.         0.207006
 0.08399626  0.          2.70207077  1.         0.207007
-0.00407247  0.          2.41474566  1.         0.207008
-0.083998    0.          3.58113633  1.         0.207009
 0.00407377  0.          3.86845362  1.         0.20701
 0.08399975  0.          2.70202445  1.         0.207011
-0.00407499  0.          2.41472044  1.         0.207012
-0.08400153  0.          3.58118551  1.         0.207013
 0.00407636  0.          3.86848061  1.         0.207014
 0.08400338  0.          2.70197547  1.         0.207015
-0.00407763  0.          2.41469086  1.         0.207016
-0.08400514  0.          3.58123381  1.         0.207017
 0.004079    0.          3.86850754  1.         0.207018
 0.08400689  0.          2.70192896  1.         0.207019
-0.0040803   0.          2.41466431  1.         0.20702
-0.08400869  0.          3.58128045  1.         0.207021
 0.00408167  0.          3.86853434  1.         0.207022
 0.0840105   0.          2.70188068  1.         0.207023
-0.00408299  0.          2.41463685  1.         0.207024
-0.08401223  0.          3.58132788  1.         0.207025
 0.00408418  0.          3.86856014  1.         0.207026
 0.08401404  0.          2.70183324  1.         0.207027
-0.00408554  0.          2.41461097  1.         0.207028
-0.08401582  0.          3.58137636  1.         0.207029
 0.00408685  0.          3.86858802  1.         0.20703
 0.08401752  0.          2.70178784  1.         0.207031
-0.00408818  0.          2.41458299  1.         0.207032
-0.08401938  0.          3.58142286  1.         0.207033
 0.00408953  0.          3.86861501  1.         0.207034
 0.08402111  0.          2.70173779  1.         0.207035
-0.00409073  0.          2.41455734  1.         0.207036
-0.08402295  0.          3.581471    1.         0.207037
 0.0040921   0.          3.86864148  1.         0.207038
 0.0840247   0.          2.70169024  1.         0.207039
-0.00409334  0.          2.41453006  1.         0.20704
-0.08402643  0.          3.58151732  1.         0.207041
 0.00409473  0.          3.86866864  1.         0.207042
 0.08402821  0.          2.70164494  1.         0.207043
-0.00409603  0.          2.41450241  1.         0.207044
-0.08403005  0.          3.58156541  1.         0.207045
 0.00409727  0.          3.86869644  1.         0.207046
 0.08403184  0.          2.70159543  1.         0.207047
-0.00409853  0.          2.41447639  1.         0.207048
-0.08403358  0.          3.58161363  1.         0.207049
 0.00409986  0.          3.86872331  1.         0.20705
 0.08403538  0.          2.70154817  1.         0.207051
-0.0041012   0.          2.41444869  1.         0.207052
-0.08403714  0.          3.58166038  1.         0.207053
 0.00410249  0.          3.86874883  1.         0.207054
 0.08403895  0.          2.7015      1.         0.207055
-0.0041038   0.          2.41442256  1.         0.207056
-0.08404066  0.          3.58170683  1.         0.207057
 0.00410513  0.          3.86877613  1.         0.207058
 0.08404251  0.          2.70145245  1.         0.207059
-0.00410641  0.          2.41439563  1.         0.20706
-0.08404422  0.          3.58175503  1.         0.207061
 0.00410765  0.          3.86880274  1.         0.207062
 0.084046    0.          2.70140637  1.         0.207063
-0.00410905  0.          2.41436815  1.         0.207064
-0.08404777  0.          3.58180295  1.         0.207065
 0.00411029  0.          3.8688301   1.         0.207066
 0.08404951  0.          2.70136027  1.         0.207067
-0.00411162  0.          2.41434115  1.         0.207068
-0.08405126  0.          3.58184933  1.         0.207069
 0.00411289  0.          3.86885828  1.         0.20707
 0.08405304  0.          2.70131387  1.         0.207071
-0.00411418  0.          2.41431484  1.         0.207072
-0.08405483  0.          3.58189681  1.         0.207073
 0.00411553  0.          3.86888362  1.         0.207074
 0.08405671  0.          2.70126237  1.         0.207075
-0.0041168   0.          2.41428803  1.         0.207076
-0.08405842  0.          3.58194439  1.         0.207077
 0.00411803  0.          3.86891113  1.         0.207078
 0.08406013  0.          2.70121753  1.         0.207079
-0.00411942  0.          2.41426143  1.         0.20708
-0.08406189  0.          3.5819906   1.         0.207081
 0.00412072  0.          3.86893762  1.         0.207082
 0.08406366  0.          2.70116987  1.         0.207083
-0.00412202  0.          2.41423407  1.         0.207084
-0.08406551  0.          3.58204026  1.         0.207085
 0.00412326  0.          3.86896389  1.         0.207086
 0.08406727  0.          2.70112284  1.         0.207087
-0.00412466  0.          2.41420792  1.         0.207088
-0.08406906  0.          3.58208791  1.         0.207089
 0.00412588  0.          3.8689915   1.         0.20709
 0.0840708   0.          2.70107543  1.         0.207091
-0.00412722  0.          2.4141809   1.         0.207092
-0.08407249  0.          3.58213181  1.         0.207093
 0.0041285   0.          3.86901754  1.         0.207094
 0.08407436  0.          2.70102734  1.         0.207095
-0.00412982  0.          2.41415448  1.         0.207096
-0.08407613  0.          3.58218102  1.         0.207097
 0.00413113  0.          3.86904508  1.         0.207098
 0.08407781  0.          2.70098158  1.         0.207099
-0.00413243  0.          2.41412642  1.         0.2071
-0.08407958  0.          3.58222558  1.         0.207101
 0.00413366  0.          3.86907131  1.         0.207102
 0.08408148  0.          2.70093245  1.         0.207103
-0.00413511  0.          2.41410054  1.         0.207104
-0.08408321  0.          3.58227562  1.         0.207105
 0.00413627  0.          3.8690986   1.         0.207106
 0.08408501  0.          2.70088477  1.         0.207107
-0.00413755  0.          2.41407328  1.         0.207108
-0.08408679  0.          3.58232479  1.         0.207109
 0.00413879  0.          3.86912587  1.         0.20711
 0.08408849  0.          2.70083946  1.         0.207111
-0.00414014  0.          2.41404646  1.         0.207112
